Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Honda,Odyssey,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,28,19,2202,37775,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,34815,Crossover
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,34,26,2202,30995,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,32120,Crossover
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,38855,Crossover
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,38855,Crossover
Honda,Accord,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,2202,30195,Crossover
Honda,Fit,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,38,32,2202,21165,Hatchback
Honda,Prelude,1999,regular unleaded,200,4,MANUAL,front wheel drive,2,Compact,Coupe,24,20,2202,3367,"Factory Tuner,Performance"
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,40020,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,36970,Crossover
Honda,Fit,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,29,2202,15890,Hatchback
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,34,26,2202,28995,Crossover
Honda,Crosstour,2013,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Midsize,4dr Hatchback,30,20,2202,30890,"Crossover,Hatchback"
Honda,Fit,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,38,32,2202,20925,Hatchback
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,33,26,2202,32895,Crossover
Honda,CR-Z,2016,regular unleaded,130,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,38,31,2202,24440,"Hatchback,Hybrid"
Honda,CR-Z,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,39,36,2202,22790,"Hatchback,Hybrid"
Honda,Fit,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,41,33,2202,16450,Hatchback
Honda,Accord,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,35,26,2202,24725,Crossover
Honda,Insight,2013,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,22065,"Hatchback,Hybrid"
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,40,31,2202,23525,Performance
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,32,2202,23800,Performance
Honda,HR-V,2016,regular unleaded,141,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,32,27,2202,21315,Crossover
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,47,44,2202,27435,Hybrid
Honda,Insight,2013,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,20375,"Hatchback,Hybrid"
Honda,Fit,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,38,32,2202,19925,Hatchback
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,36970,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,32395,Crossover
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,23,2202,25220,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,29870,Crossover
Honda,Insight,2012,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,18500,"Hatchback,Hybrid"
Honda,Fit,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,38,32,2202,18360,Hatchback
Honda,Insight,2013,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,18600,"Hatchback,Hybrid"
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,32,2202,24800,Performance
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,2202,47070,Crossover
Honda,Accord Hybrid,2015,regular unleaded,196,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,45,50,2202,35055,Hybrid
Honda,Fit EV,2014,electric,249.30543535620052,0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,105,132,2202,36625,Hatchback
Honda,CR-Z,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,39,36,2202,22640,"Hatchback,Hybrid"
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,31470,Crossover
Honda,Crosstour,2013,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Midsize,4dr Hatchback,28,19,2202,37090,"Crossover,Hatchback"
Honda,Fit,2017,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,32,2202,20265,Hatchback
Honda,Civic,2015,natural gas,110,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,38,27,2202,29390,Crossover
Honda,Accord Hybrid,2017,regular unleaded,212,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,47,49,2202,32905,Hybrid
Honda,Accord Plug-In Hybrid,2014,regular unleaded,196,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,46,47,2202,39780,Hybrid
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,2202,46570,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,35830,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,2202,43470,Crossover
Honda,Accord,2015,regular unleaded,185,4,MANUAL,front wheel drive,2,Midsize,Coupe,34,24,2202,25450,Crossover
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,41,31,2202,22040,Crossover
Honda,Prelude,2000,regular unleaded,200,4,MANUAL,front wheel drive,2,Compact,Coupe,25,20,2202,3843,"Factory Tuner,Performance"
Honda,Prelude,2001,premium unleaded (required),200,4,MANUAL,front wheel drive,2,Compact,Coupe,25,20,2202,26100,"Factory Tuner,Performance"
Honda,Passport,2001,regular unleaded,205,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,2202,28050,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,34830,Crossover
Honda,Civic,2015,regular unleaded,143,4,MANUAL,front wheel drive,4,Compact,Sedan,36,28,2202,18490,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,34720,Crossover
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,23,2202,28570,Crossover
Honda,Accord,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,26,2202,26215,Crossover
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,2202,27530,Crossover
Honda,Insight,2012,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,20275,"Hatchback,Hybrid"
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,19,2202,33580,Crossover
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,32,2202,22300,Performance
Honda,Passport,2000,regular unleaded,205,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,14,2202,2879,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,39255,Crossover
Honda,Passport,2001,regular unleaded,205,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,2202,26800,Crossover
Honda,Accord Hybrid,2015,regular unleaded,196,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,45,50,2202,29305,Hybrid
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,34,26,2202,28000,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,33120,Crossover
Honda,Accord Hybrid,2017,regular unleaded,212,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,47,49,2202,29605,Hybrid
Honda,S2000,2007,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,24,18,2202,34250,Performance
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,29450,Crossover
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2202,22800,"Hatchback,Performance"
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,2202,28820,Crossover
Honda,Accord,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,21,2202,32270,Crossover
Honda,Insight,2013,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,22065,"Hatchback,Hybrid"
Honda,Insight,2014,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,20500,"Hatchback,Hybrid"
Honda,Prelude,1999,regular unleaded,200,4,MANUAL,front wheel drive,2,Compact,Coupe,24,20,2202,3065,Performance
Honda,CR-Z,2015,regular unleaded,130,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,38,31,2202,20145,"Hatchback,Hybrid"
Honda,Fit,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,41,33,2202,16690,Hatchback
Honda,Passport,2000,regular unleaded,205,6,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,15,2202,2668,Crossover
Honda,Passport,2000,regular unleaded,205,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,19,15,2202,2715,Crossover
Honda,Fit,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,38,32,2202,18600,Hatchback
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,41620,Crossover
Honda,Fit,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,29,2202,17800,Hatchback
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,33,21,2202,34830,Performance
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,33,26,2202,30895,Crossover
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,32,2202,26600,Performance
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,41,31,2202,22300,Crossover
Honda,S2000,2009,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,2202,37995,"Factory Tuner,Performance"
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,34,27,2202,25545,Crossover
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,31,2202,22200,Crossover
Honda,Passport,2000,regular unleaded,205,6,MANUAL,rear wheel drive,4,Midsize,4dr SUV,18,15,2202,2452,Crossover
Honda,Fit,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,29,2202,17560,Hatchback
Honda,Accord,2016,regular unleaded,185,4,MANUAL,front wheel drive,4,Midsize,Sedan,34,23,2202,22205,Crossover
Honda,CR-Z,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,39,36,2202,20795,"Hatchback,Hybrid"
Honda,S2000,2008,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,2202,36300,"Factory Tuner,High-Performance"
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,Compact,Coupe,31,22,2202,24590,"Factory Tuner,Performance"
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,2202,29820,Crossover
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,41,31,2202,26125,Crossover
Honda,Accord,2015,regular unleaded,185,4,MANUAL,front wheel drive,2,Midsize,Coupe,34,24,2202,23775,Crossover
Honda,Civic,2017,premium unleaded (recommended),180,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36,30,2202,22100,"Hatchback,Performance"
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,40,31,2202,26225,Performance
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,41,31,2202,23425,Crossover
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,47,44,2202,26235,Hybrid
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,19,2202,33030,Crossover
Honda,CR-Z,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,39,36,2202,20945,"Hatchback,Hybrid"
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,23,2202,23120,Crossover
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,34,26,2202,27000,Crossover
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,2202,30620,Crossover
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,42,31,2202,24700,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Large,Crew Cab Pickup,26,19,2202,29475,Crossover
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,34,27,2202,23445,Crossover
Honda,Fit,2017,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,36,29,2202,17900,Hatchback
Honda,S2000,2009,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,2202,36995,"Factory Tuner,High-Performance"
Honda,S2000,2009,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,2202,34995,Performance
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,2202,37370,Crossover
Honda,Civic,2016,regular unleaded,158,4,MANUAL,front wheel drive,4,Midsize,Sedan,40,27,2202,18640,Crossover
Honda,Accord,2017,regular unleaded,278,6,MANUAL,front wheel drive,2,Midsize,Coupe,28,18,2202,31175,Performance
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,38,29,2202,21190,Crossover
Honda,Accord,2016,regular unleaded,278,6,MANUAL,front wheel drive,2,Midsize,Coupe,28,18,2202,31025,Performance
Honda,Accord,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,34,26,2202,24875,Crossover
Honda,Accord Hybrid,2015,regular unleaded,196,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,45,50,2202,32055,Hybrid
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,32155,Crossover
Honda,S2000,2008,premium unleaded (required),237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,2202,37300,"Factory Tuner,Performance"
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,37505,Crossover
Honda,Accord,2017,regular unleaded,185,4,MANUAL,front wheel drive,2,Midsize,Coupe,32,23,2202,26150,Crossover
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,31,2202,20500,Hatchback
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,33,26,2202,29395,Crossover
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,29575,Crossover
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,30720,Crossover
Honda,Accord,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,27,2202,24005,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,42870,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,19,2202,34030,Crossover
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,35030,Crossover
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,41,31,2202,21040,Crossover
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,30,2202,19290,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Large,Crew Cab Pickup,26,19,2202,33015,Crossover
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,41,31,2202,19440,Crossover
Honda,Fit,2017,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,32,2202,21265,Hatchback
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,20,2202,41670,Crossover
Honda,Accord,2017,regular unleaded,189,4,MANUAL,front wheel drive,4,Midsize,Sedan,32,23,2202,25415,Crossover
Honda,Accord,2017,regular unleaded,185,4,MANUAL,front wheel drive,4,Midsize,Sedan,32,23,2202,25730,Crossover
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,32,21,2202,34375,Performance
Honda,Accord,2016,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,32,21,2202,33025,Performance
Honda,Insight,2014,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,22190,"Hatchback,Hybrid"
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,38255,Crossover
Honda,Civic,2015,regular unleaded,143,4,MANUAL,front wheel drive,2,Compact,Coupe,36,28,2202,18290,Crossover
Honda,Civic,2016,regular unleaded,158,4,MANUAL,front wheel drive,2,Compact,Coupe,38,26,2202,19050,Crossover
Honda,CR-Z,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,39,36,2202,25090,"Hatchback,Hybrid"
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,35155,Crossover
Honda,Fit,2017,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,32,2202,18700,Hatchback
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,37730,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,31275,Crossover
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,47,44,2202,24735,Hybrid
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,2202,24370,Crossover
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,38,29,2202,22640,Crossover
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,23,2202,29370,Crossover
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,4,Compact,Sedan,31,22,2202,23090,"Factory Tuner,Performance"
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,2202,29120,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Large,Crew Cab Pickup,26,19,2202,33780,Crossover
HUMMER,H3,2008,regular unleaded,242,5,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,13,130,30995,Luxury
HUMMER,H3,2010,flex-fuel (unleaded/E85),300,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,13,130,41705,"Flex Fuel,Luxury"
HUMMER,H3T,2010,regular unleaded,239,5,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,18,14,130,33485,"Crossover,Flex Fuel,Luxury"
HUMMER,H3,2009,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,18,14,130,43130,Luxury
HUMMER,H3T,2010,regular unleaded,239,5,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,130,36355,"Crossover,Flex Fuel,Luxury"
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,16,13,130,35680,"Crossover,Flex Fuel,Luxury"
HUMMER,H3,2008,regular unleaded,242,5,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,13,130,39290,Luxury
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,16,13,130,39205,"Crossover,Flex Fuel,Luxury"
HUMMER,H3,2010,regular unleaded,239,5,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,14,130,35960,"Flex Fuel,Luxury"
HUMMER,H3T,2009,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,16,13,130,36015,"Crossover,Luxury"
HUMMER,H3,2010,regular unleaded,239,5,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,14,130,33390,Luxury
HUMMER,H3,2010,regular unleaded,239,5,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,18,14,130,38365,Luxury
Hyundai,Tiburon,2007,regular unleaded,172,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,19395,Hatchback
Hyundai,Veloster,2016,regular unleaded,201,4,MANUAL,front wheel drive,3,Compact,2dr Hatchback,33,25,1439,23950,"Hatchback,Performance"
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,27,17,1439,26350,Performance
Hyundai,XG350,2004,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,15,1439,23999,Crossover
Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,1439,27100,Crossover
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,Midsize,Coupe,24,16,1439,29350,High-Performance
Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,1439,30150,Crossover
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439,27350,Crossover
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,25,16,1439,27950,High-Performance
Hyundai,Tiburon,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,27,20,1439,18370,Hatchback
Hyundai,Scoupe,1993,regular unleaded,115,4,MANUAL,front wheel drive,2,Compact,Coupe,29,23,1439,2000,Crossover
Hyundai,Santa Fe,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,18,1439,36000,Crossover
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,16,1439,26499,Crossover
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,25,16,1439,32150,High-Performance
Hyundai,Equus,2015,premium unleaded (recommended),429,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,15,1439,61500,"Luxury,High-Performance"
Hyundai,Veloster,2016,regular unleaded,201,4,MANUAL,front wheel drive,3,Compact,2dr Hatchback,33,25,1439,21600,"Hatchback,Performance"
Hyundai,Excel,1994,regular unleaded,81,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,24,1439,2000,Hatchback
Hyundai,XG350,2003,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,15,1439,25599,Crossover
Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1439,34075,Performance
Hyundai,Tiburon,2007,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,23,20,1439,20495,Hatchback
Hyundai,Scoupe,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,32,23,1439,2000,Crossover
Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,21,1439,25350,Crossover
Hyundai,Tiburon,2008,regular unleaded,172,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,20170,Hatchback
Hyundai,Genesis,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,15,1439,53850,"Luxury,High-Performance"
Hyundai,Veracruz,2012,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,22,17,1439,34495,Crossover
Hyundai,Tiburon,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,27,20,1439,17795,Hatchback
Hyundai,Genesis,2016,regular unleaded,311,6,AUTOMATIC,all wheel drive,4,Large,Sedan,25,16,1439,41250,"Luxury,Performance"
