Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Dodge,RAM 150,1993,regular unleaded,230,8,MANUAL,four wheel drive,2,Large,Extended Cab Pickup,15,12,1851,2008,Crossover
Ferrari,599,2009,premium unleaded (required),611,12,MANUAL,rear wheel drive,2,Midsize,Coupe,15,11,2774,310543,"Exotic,High-Performance"
Ferrari,F12 Berlinetta,2014,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,16,11,2774,315888,"Exotic,High-Performance"
Ferrari,550,2001,premium unleaded (required),485,12,MANUAL,rear wheel drive,2,Compact,Coupe,12,8,2774,205840,"Exotic,High-Performance"
Ferrari,599,2011,premium unleaded (required),611,12,AUTOMATED_MANUAL,rear wheel drive,2,Midsize,Coupe,15,11,2774,320580,"Exotic,High-Performance"
Ferrari,F430,2007,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,Compact,Coupe,16,11,2774,173079,"Exotic,High-Performance"
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,2774,165986,"Exotic,High-Performance"
Ferrari,458 Italia,2015,premium unleaded (required),597,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,2774,291744,"Exotic,High-Performance"
FIAT,124 Spider,2017,premium unleaded (recommended),160,4,MANUAL,rear wheel drive,2,Compact,Convertible,35,26,819,27495,Performance
FIAT,500,2015,premium unleaded (recommended),101,4,MANUAL,front wheel drive,2,Compact,Convertible,34,28,819,22800,Hatchback
FIAT,500,2016,premium unleaded (recommended),101,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,40,31,819,17745,Hatchback
FIAT,500,2015,premium unleaded (recommended),160,4,MANUAL,front wheel drive,2,Compact,Convertible,34,28,819,26595,"Factory Tuner,Performance"
FIAT,500,2015,premium unleaded (recommended),135,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,34,28,819,19700,Hatchback
FIAT,500X,2016,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,21,819,25235,Crossover
FIAT,500,2017,premium unleaded (recommended),101,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,33,27,819,17485,Hatchback
FIAT,500,2017,premium unleaded (recommended),101,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,33,27,819,20885,Hatchback
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,19,14,5657,37580,"Flex Fuel,Diesel"
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,19,14,5657,35660,Flex Fuel
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,27,20,5657,24425,Crossover
Ford,Fiesta,2016,regular unleaded,120,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,5657,14880,Hatchback
Ford,Taurus,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,Sedan,29,19,5657,34405,"Flex Fuel,Performance"
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,2,Large,Regular Cab Pickup,16,12,5657,3192,Crossover
Ford,Taurus,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,Sedan,27,18,5657,34460,"Flex Fuel,Performance"
Ford,Shelby GT500,2012,premium unleaded (required),550,8,MANUAL,rear wheel drive,2,Midsize,Coupe,23,15,5657,48810,"Factory Tuner,High-Performance"
Ford,Festiva,1992,regular unleaded,63,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,37,30,5657,2000,Hatchback
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,27,19,5657,25590,Crossover
Ford,Taurus X,2008,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Large,Wagon,24,16,5657,29770,Crossover
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,17,13,5657,3251,Crossover
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,28,20,5657,29300,Crossover
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,4,Large,Extended Cab Pickup,17,13,5657,3188,Crossover
Ford,Fiesta,2016,regular unleaded,197,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,32,26,5657,21460,"Hatchback,Factory Tuner,Performance"
Ford,Escort,2002,regular unleaded,130,4,MANUAL,front wheel drive,2,Compact,Coupe,31,23,5657,12815,Crossover
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,14,5657,47330,Crossover
Ford,Taurus,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,Sedan,24,17,5657,38705,"Flex Fuel,Performance"
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,29,21,5657,23675,Crossover
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,21,16,5657,22640,Crossover
Ford,Transit Connect,2016,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,29,21,5657,25200,Crossover
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,21,15,5657,21675,Crossover
Ford,Focus ST,2015,premium unleaded (recommended),252,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,32,23,5657,24370,"Hatchback,Factory Tuner,Performance"
Ford,Transit Wagon,2017,regular unleaded,275,6,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,19,14,5657,39310,Diesel
Ford,Escort,2001,regular unleaded,130,4,MANUAL,front wheel drive,2,Compact,Coupe,31,23,5657,12340,Crossover
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,5657,41300,"Crossover,Flex Fuel"
Ford,Escape,2015,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,5657,31485,Crossover
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,29,20,5657,31790,Crossover
Ford,Mustang,2017,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Coupe,25,15,5657,32645,Performance
Ford,Aspire,1996,regular unleaded,63,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,38,29,5657,2000,Hatchback
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,23,17,5657,30675,Flex Fuel
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Minivan,21,15,5657,2000,Crossover
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,29,21,5657,23855,Crossover
Ford,GT,2005,premium unleaded (required),550,8,MANUAL,rear wheel drive,2,Compact,Coupe,19,12,5657,149995,"Exotic,High-Performance"
Ford,Five Hundred,2005,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Large,Sedan,23,17,5657,28090,Crossover
Ford,Five Hundred,2005,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Large,Sedan,26,19,5657,24165,Crossover
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,19,14,5657,41030,"Flex Fuel,Diesel"
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,19,14,5657,38285,"Flex Fuel,Diesel"
Ford,Probe,1997,regular unleaded,118,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,30,23,5657,2000,Hatchback
Ford,Probe,1995,regular unleaded,164,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,18,5657,2000,"Hatchback,Performance"
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,5657,25805,Crossover
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,Large,Extended Cab Pickup,16,13,5657,3764,Crossover
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22,16,5657,26315,Crossover
Ford,Shelby GT350,2015,premium unleaded (recommended),526,8,MANUAL,rear wheel drive,2,Midsize,Coupe,21,14,5657,47795,"Factory Tuner,High-Performance"
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,23,17,5657,34745,Flex Fuel
Ford,C-Max Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,37,42,5657,27170,Hybrid
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,Large,Extended Cab Pickup,16,13,5657,3471,Crossover
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,Large,Regular Cab Pickup,17,12,5657,2862,Crossover
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,28,20,5657,24710,Crossover
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,19,13,5657,31320,Crossover
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,29,21,5657,23330,Crossover
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,20,5657,30095,Crossover
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22,16,5657,27435,Crossover
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,Large,Regular Cab Pickup,17,12,5657,3394,Crossover
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,15,11,5657,31855,Flex Fuel
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,16,13,5657,30060,Flex Fuel
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,16,13,5657,28600,Flex Fuel
Ford,Explorer,2017,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,5657,45205,"Crossover,Performance"
Ford,Mustang,2016,premium unleaded (recommended),310,4,MANUAL,rear wheel drive,2,Midsize,Coupe,31,22,5657,25645,Performance
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,2,Compact,Extended Cab Pickup,21,15,5657,22155,Crossover
Ford,F-150 SVT Lightning,2000,regular unleaded,360,8,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,15,12,5657,5860,"Factory Tuner,Performance"
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,15,11,5657,35860,Flex Fuel
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,Compact,2dr SUV,20,15,5657,2000,Crossover
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,5657,55010,Flex Fuel
Ford,Taurus X,2008,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Large,Wagon,22,15,5657,28880,Crossover
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,5657,56555,Flex Fuel
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,17,12,5657,2000,Crossover
Ford,Mustang,2016,premium unleaded (recommended),435,8,MANUAL,rear wheel drive,2,Midsize,Convertible,25,15,5657,41895,Performance
Ford,Explorer Sport,2001,regular unleaded,203,6,MANUAL,four wheel drive,2,Midsize,2dr SUV,18,14,5657,24055,Crossover
Ford,Escape,2015,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,5657,27400,Crossover
Ford,Transit Connect,2015,regular unleaded,169,4,AUTOMATIC,front wheel drive,4,Compact,Cargo Minivan,29,21,5657,23855,Crossover
Ford,Five Hundred,2007,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Large,Sedan,26,19,5657,23035,Crossover
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,19,13,5657,27925,Crossover
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,23,18,5657,42735,Flex Fuel
Ford,Crown Victoria,2010,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,5657,29905,Flex Fuel
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,16,13,5657,29815,Flex Fuel
Ford,Explorer Sport,2003,regular unleaded,203,6,MANUAL,four wheel drive,2,Midsize,2dr SUV,17,14,5657,24890,Crossover
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,27,20,5657,33785,Crossover
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,17,12,5657,2000,Crossover
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,Midsize,2dr SUV,19,14,5657,22545,Crossover
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,25,18,5657,31905,Flex Fuel
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,16,12,5657,30560,Flex Fuel
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,14,5657,25985,Crossover
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,all wheel drive,4,Compact,Crew Cab Pickup,19,14,5657,33670,"Crossover,Performance"
Ford,Contour SVT,1998,regular unleaded,195,6,MANUAL,front wheel drive,4,Midsize,Sedan,26,17,5657,2655,"Factory Tuner,Performance"
Ford,F-150,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,25,18,5657,58885,Crossover
Ford,Contour SVT,1999,regular unleaded,200,6,MANUAL,front wheel drive,4,Midsize,Sedan,26,17,5657,2702,"Factory Tuner,Performance"
Ford,LTD Crown Victoria,1990,regular unleaded,150,8,AUTOMATIC,rear wheel drive,4,Large,Wagon,22,15,5657,2000,Crossover
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,26,19,5657,37665,Flex Fuel
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,Midsize,2dr SUV,20,15,5657,24615,Crossover
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,5657,26160,Crossover
GMC,Vandura,1994,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,Compact,Cargo Van,20,15,549,2000,Crossover
GMC,Acadia,2017,regular unleaded,310,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,549,41750,Crossover
GMC,Suburban,1997,regular unleaded,255,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,17,12,549,2468,Crossover
GMC,Canyon,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,24,17,549,34720,Diesel
GMC,Acadia,2015,regular unleaded,281,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,549,36555,Crossover
GMC,Terrain,2017,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,28,20,549,29050,Crossover
GMC,Savana,2014,flex-fuel (unleaded/E85),280,8,AUTOMATIC,rear wheel drive,3,Large,Passenger Van,17,11,549,36030,Flex Fuel
GMC,Sierra 1500 Classic,2007,regular unleaded,285,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,18,14,549,28845,Crossover
GMC,Envoy XL,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,17,12,549,31945,Crossover
GMC,Savana,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,all wheel drive,3,Midsize,Passenger Van,17,13,549,34525,Flex Fuel
GMC,S-15,1990,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,19,15,549,2000,Crossover
GMC,S-15,1990,regular unleaded,105,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,21,549,2000,Crossover
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,23,20,549,49990,Hybrid
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,19,14,549,29355,Flex Fuel
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,19,14,549,29015,Flex Fuel
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,18,13,549,33865,Crossover
GMC,Sierra 1500 Classic,2007,regular unleaded,295,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,19,14,549,28915,Crossover
GMC,Canyon,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,24,17,549,34310,Crossover
GMC,Sierra 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,549,41265,Crossover
GMC,Sonoma,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,20,15,549,16538,Flex Fuel
GMC,Acadia,2017,regular unleaded,310,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,18,549,43750,Crossover
GMC,Envoy,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,14,549,33480,Crossover
GMC,S-15 Jimmy,1990,regular unleaded,160,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,22,15,549,2000,Crossover
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,549,41405,Flex Fuel
GMC,Sierra 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,549,44540,Crossover
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,18,13,549,29780,Crossover
GMC,S-15,1990,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,19,15,549,2000,Crossover
GMC,Acadia,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,22,15,549,47890,Crossover
GMC,Sierra 1500 Classic,2007,regular unleaded,310,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,549,32025,Flex Fuel
GMC,Savana Cargo,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,17,11,549,29555,Flex Fuel
GMC,Envoy,2007,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,14,549,34990,Crossover
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,549,39870,Flex Fuel
GMC,Sonoma,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,Compact,Extended Cab Pickup,17,12,549,21970,Crossover
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,549,38965,Flex Fuel
GMC,Yukon XL,2015,premium unleaded (recommended),420,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,14,549,70220,Performance
GMC,Yukon Hybrid,2013,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,23,20,549,61960,"Luxury,Hybrid"
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,549,30910,Flex Fuel
GMC,Yukon XL,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,21,15,549,67220,Performance
GMC,Yukon,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,22,16,549,59225,Flex Fuel
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,16,11,549,33915,Flex Fuel
GMC,Sierra 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,16,549,45330,Crossover
GMC,Savana Cargo,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Midsize,Cargo Van,17,11,549,32535,Flex Fuel
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,20,549,45425,Hybrid
GMC,Rally Wagon,1994,regular unleaded,195,8,AUTOMATIC,rear wheel drive,3,Midsize,Passenger Van,16,11,549,2000,Crossover
GMC,Savana Cargo,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Large,Cargo Van,16,11,549,32455,Flex Fuel
GMC,Safari Cargo,2005,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Large,Cargo Minivan,20,15,549,22930,Crossover
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,14,549,2590,Crossover
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,549,38665,Flex Fuel
Honda,Accord Crosstour,2011,regular unleaded,271,6,AUTOMATIC,front wheel drive,4,Midsize,4dr Hatchback,27,18,2202,29990,"Crossover,Hatchback"
Honda,Crosstour,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4,Midsize,4dr Hatchback,31,22,2202,31215,"Crossover,Hatchback"
Honda,Accord Crosstour,2010,regular unleaded,271,6,AUTOMATIC,front wheel drive,4,Midsize,4dr Hatchback,27,18,2202,34770,"Crossover,Hatchback"
Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Midsize,4dr Hatchback,28,19,2202,37390,"Crossover,Hatchback"
Honda,Odyssey,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,28,19,2202,33500,Crossover
Honda,Prelude,2001,premium unleaded (required),200,4,MANUAL,front wheel drive,2,Compact,Coupe,25,20,2202,23600,Performance
Honda,Accord,2015,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,26,2202,24665,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,35580,Crossover
Honda,Passport,2001,regular unleaded,205,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,2202,30500,Crossover
Honda,Prelude,2000,regular unleaded,200,4,MANUAL,front wheel drive,2,Compact,Coupe,25,20,2202,3407,Performance
Honda,HR-V,2017,regular unleaded,141,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,31,27,2202,23515,Crossover
Honda,Passport,2001,regular unleaded,205,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,20,15,2202,24150,Crossover
Honda,Crosstour,2014,regular unleaded,278,6,AUTOMATIC,all wheel drive,4,Midsize,4dr Hatchback,28,19,2202,37240,"Crossover,Hatchback"
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Large,Crew Cab Pickup,26,19,2202,31515,Crossover
Honda,Pilot,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,19,2202,37455,Crossover
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,21,15,2202,37505,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,38570,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Large,Crew Cab Pickup,25,18,2202,41370,Crossover
Honda,Odyssey,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,28,19,2202,32275,Crossover
Honda,Accord,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,2202,28420,Crossover
Honda,Civic,2017,regular unleaded,174,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,39,30,2202,19700,Hatchback
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,40,31,2202,20540,Crossover
Honda,Odyssey,2015,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,28,19,2202,28975,Crossover
Honda,HR-V,2016,regular unleaded,141,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,35,28,2202,22065,Crossover
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,20,2202,41170,Crossover
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,31,2202,20040,Crossover
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,40,31,2202,19540,Crossover
Honda,HR-V,2016,regular unleaded,141,4,MANUAL,front wheel drive,4,Compact,4dr SUV,34,25,2202,19215,Crossover
Honda,CR-V,2014,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,22,2202,26470,Crossover
Honda,Civic,2017,regular unleaded,174,4,MANUAL,front wheel drive,2,Compact,Coupe,41,30,2202,21600,Performance
Honda,Accord,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,32,21,2202,33175,Performance
Honda,CR-V,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,33,26,2202,32095,Crossover
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,33,26,2202,26795,Crossover
Honda,Pilot,2015,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,24,17,2202,38970,Crossover
Honda,CR-V,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,34,27,2202,31645,Crossover
HUMMER,H3,2009,regular unleaded,242,5,MANUAL,four wheel drive,4,Midsize,4dr SUV,18,14,130,33390,Luxury
